fecha,tipo,nro_sesion,nro_reunion,url
13-03-1996,TRIBUNAL DE JUICIO POLITICO,01,05,https://www.senado.gov.ar/parlamentario/sesiones/13-03-1996/05/downloadTac
13-03-1996,TRIBUNAL DE JUICIO POLITICO,18,4,https://www.senado.gov.ar/parlamentario/sesiones/13-03-1996/4/downloadTac
13-03-1996,ORDINARIA,02,03,https://www.senado.gov.ar/parlamentario/sesiones/13-03-1996/03/downloadTac
06-03-1996,ORDINARIA,01,02,https://www.senado.gov.ar/parlamentario/sesiones/06-03-1996/02/downloadTac
01-03-1996,ASAMBLEA,00,00,https://www.senado.gov.ar/parlamentario/sesiones/01-03-1996/00/downloadTac
28-02-1996,EXTRAORDINARIA,8,66,https://www.senado.gov.ar/parlamentario/sesiones/28-02-1996/66/downloadTac
21-02-1996,PREPARATORIA,00,01,https://www.senado.gov.ar/parlamentario/sesiones/21-02-1996/01/downloadTac
21-02-1996,EXTRAORDINARIA,7,65,https://www.senado.gov.ar/parlamentario/sesiones/21-02-1996/65/downloadTac
14-02-1996,EXTRAORDINARIA,06,64,https://www.senado.gov.ar/parlamentario/sesiones/14-02-1996/64/downloadTac
07-02-1996,EXTRAORDINARIA,5,63,https://www.senado.gov.ar/parlamentario/sesiones/07-02-1996/63/downloadTac
27-12-1995,EXTRAORDINARIA,04,62,https://www.senado.gov.ar/parlamentario/sesiones/27-12-1995/62/downloadTac
21-12-1995,EXTRAORDINARIA,03,61,https://www.senado.gov.ar/parlamentario/sesiones/21-12-1995/61/downloadTac
20-12-1995,EXTRAORDINARIA,02,60,https://www.senado.gov.ar/parlamentario/sesiones/20-12-1995/60/downloadTac
13-12-1995,EXTRAORDINARIA,01,59,https://www.senado.gov.ar/parlamentario/sesiones/13-12-1995/59/downloadTac
07-12-1995,ORDINARIA,37,58,https://www.senado.gov.ar/parlamentario/sesiones/07-12-1995/58/downloadTac
06-12-1995,ORDINARIA,36,57,https://www.senado.gov.ar/parlamentario/sesiones/06-12-1995/57/downloadTac
30-11-1995,ORDINARIA,35,55,https://www.senado.gov.ar/parlamentario/sesiones/30-11-1995/55/downloadTac
30-11-1995,TRIBUNAL DE JUICIO POLITICO,17,56,https://www.senado.gov.ar/parlamentario/sesiones/30-11-1995/56/downloadTac
29-11-1995,ORDINARIA,34,54,https://www.senado.gov.ar/parlamentario/sesiones/29-11-1995/54/downloadTac
22-11-1995,ORDINARIA,33,53,https://www.senado.gov.ar/parlamentario/sesiones/22-11-1995/53/downloadTac
15-11-1995,ORDINARIA,32,52,https://www.senado.gov.ar/parlamentario/sesiones/15-11-1995/52/downloadTac
08-11-1995,ORDINARIA,31,51,https://www.senado.gov.ar/parlamentario/sesiones/08-11-1995/51/downloadTac
01-11-1995,ORDINARIA,30,50,https://www.senado.gov.ar/parlamentario/sesiones/01-11-1995/50/downloadTac
25-10-1995,ORDINARIA,29,49,https://www.senado.gov.ar/parlamentario/sesiones/25-10-1995/49/downloadTac
23-10-1995,TRIBUNAL DE JUICIO POLITICO,16,48,https://www.senado.gov.ar/parlamentario/sesiones/23-10-1995/48/downloadTac
18-10-1995,ORDINARIA,28,47,https://www.senado.gov.ar/parlamentario/sesiones/18-10-1995/47/downloadTac
18-10-1995,ORDINARIA,27,46,https://www.senado.gov.ar/parlamentario/sesiones/18-10-1995/46/downloadTac
11-10-1995,ORDINARIA,26,45,https://www.senado.gov.ar/parlamentario/sesiones/11-10-1995/45/downloadTac
04-10-1995,ORDINARIA,25,44,https://www.senado.gov.ar/parlamentario/sesiones/04-10-1995/44/downloadTac
27-09-1995,ORDINARIA,24,43,https://www.senado.gov.ar/parlamentario/sesiones/27-09-1995/43/downloadTac
21-09-1995,TRIBUNAL DE JUICIO POLITICO,15,42,https://www.senado.gov.ar/parlamentario/sesiones/21-09-1995/42/downloadTac
20-09-1995,ORDINARIA,23,41,https://www.senado.gov.ar/parlamentario/sesiones/20-09-1995/41/downloadTac
20-09-1995,TRIBUNAL DE JUICIO POLITICO,03,40,https://www.senado.gov.ar/parlamentario/sesiones/20-09-1995/40/downloadTac
30-08-1995,ORDINARIA,22,39,https://www.senado.gov.ar/parlamentario/sesiones/30-08-1995/39/downloadTac
23-08-1995,ORDINARIA,21,38,https://www.senado.gov.ar/parlamentario/sesiones/23-08-1995/38/downloadTac
17-08-1995,ORDINARIA,20,37,https://www.senado.gov.ar/parlamentario/sesiones/17-08-1995/37/downloadTac
17-08-1995,ORDINARIA CONTINUACIÓN,19,36,https://www.senado.gov.ar/parlamentario/sesiones/17-08-1995/36/downloadTac
16-08-1995,ORDINARIA,19,35,https://www.senado.gov.ar/parlamentario/sesiones/16-08-1995/35/downloadTac
10-08-1995,TRIBUNAL DE JUICIO POLITICO,14,34,https://www.senado.gov.ar/parlamentario/sesiones/10-08-1995/34/downloadTac
09-08-1995,TRIBUNAL DE JUICIO POLITICO,19,33,https://www.senado.gov.ar/parlamentario/sesiones/09-08-1995/33/downloadTac
09-08-1995,ORDINARIA,18,32,https://www.senado.gov.ar/parlamentario/sesiones/09-08-1995/32/downloadTac
20-07-1995,ORDINARIA CONTINUACIÓN,17,31,https://www.senado.gov.ar/parlamentario/sesiones/20-07-1995/31/downloadTac
19-07-1995,ORDINARIA,17,30,https://www.senado.gov.ar/parlamentario/sesiones/19-07-1995/30/downloadTac
19-07-1995,ORDINARIA CONTINUACIÓN,16,29,https://www.senado.gov.ar/parlamentario/sesiones/19-07-1995/29/downloadTac
13-07-1995,TRIBUNAL DE JUICIO POLITICO,18,28,https://www.senado.gov.ar/parlamentario/sesiones/13-07-1995/28/downloadTac
13-07-1995,ORDINARIA,16,27,https://www.senado.gov.ar/parlamentario/sesiones/13-07-1995/27/downloadTac
08-07-1995,ASAMBLEA,00,00,https://www.senado.gov.ar/parlamentario/sesiones/08-07-1995/00/downloadTac
05-07-1995,ORDINARIA,15,26,https://www.senado.gov.ar/parlamentario/sesiones/05-07-1995/26/downloadTac
28-06-1995,TRIBUNAL DE JUICIO POLITICO,17,22,https://www.senado.gov.ar/parlamentario/sesiones/28-06-1995/22/downloadTac
28-06-1995,ORDINARIA,14,25,https://www.senado.gov.ar/parlamentario/sesiones/28-06-1995/25/downloadTac
28-06-1995,TRIBUNAL DE JUICIO POLITICO,02,24,https://www.senado.gov.ar/parlamentario/sesiones/28-06-1995/24/downloadTac
28-06-1995,TRIBUNAL DE JUICIO POLITICO,02,23,https://www.senado.gov.ar/parlamentario/sesiones/28-06-1995/23/downloadTac
21-06-1995,ORDINARIA,13,21,https://www.senado.gov.ar/parlamentario/sesiones/21-06-1995/21/downloadTac
14-06-1995,ORDINARIA,12,17,https://www.senado.gov.ar/parlamentario/sesiones/14-06-1995/17/downloadTac
14-06-1995,TRIBUNAL DE JUICIO POLITICO,16,18,https://www.senado.gov.ar/parlamentario/sesiones/14-06-1995/18/downloadTac
14-06-1995,TRIBUNAL DE JUICIO POLITICO,01,20,https://www.senado.gov.ar/parlamentario/sesiones/14-06-1995/20/downloadTac
14-06-1995,TRIBUNAL DE JUICIO POLITICO,01,19,https://www.senado.gov.ar/parlamentario/sesiones/14-06-1995/19/downloadTac
07-06-1995,ORDINARIA,11,16,https://www.senado.gov.ar/parlamentario/sesiones/07-06-1995/16/downloadTac
31-05-1995,ASAMBLEA,00,00,https://www.senado.gov.ar/parlamentario/sesiones/31-05-1995/00/downloadTac
31-05-1995,ORDINARIA,10,15,https://www.senado.gov.ar/parlamentario/sesiones/31-05-1995/15/downloadTac
17-05-1995,ORDINARIA,09,14,https://www.senado.gov.ar/parlamentario/sesiones/17-05-1995/14/downloadTac
19-04-1995,EN MINORÍA,00,13,https://www.senado.gov.ar/parlamentario/sesiones/19-04-1995/13/downloadTac
05-04-1995,ORDINARIA,08,11,https://www.senado.gov.ar/parlamentario/sesiones/05-04-1995/11/downloadTac
05-04-1995,TRIBUNAL DE JUICIO POLITICO,15,12,https://www.senado.gov.ar/parlamentario/sesiones/05-04-1995/12/downloadTac
29-03-1995,TRIBUNAL DE JUICIO POLITICO,14,10,https://www.senado.gov.ar/parlamentario/sesiones/29-03-1995/10/downloadTac
29-03-1995,ORDINARIA,07,09,https://www.senado.gov.ar/parlamentario/sesiones/29-03-1995/09/downloadTac
23-03-1995,TRIBUNAL DE JUICIO POLITICO,12,08,https://www.senado.gov.ar/parlamentario/sesiones/23-03-1995/08/downloadTac
22-03-1995,ORDINARIA,06,07,https://www.senado.gov.ar/parlamentario/sesiones/22-03-1995/07/downloadTac
16-03-1995,ORDINARIA,05,06,https://www.senado.gov.ar/parlamentario/sesiones/16-03-1995/06/downloadTac
15-03-1995,ORDINARIA,04,05,https://www.senado.gov.ar/parlamentario/sesiones/15-03-1995/05/downloadTac
09-03-1995,ORDINARIA,03,04,https://www.senado.gov.ar/parlamentario/sesiones/09-03-1995/04/downloadTac
08-03-1995,ORDINARIA,02,03,https://www.senado.gov.ar/parlamentario/sesiones/08-03-1995/03/downloadTac
01-03-1995,ASAMBLEA,00,00,https://www.senado.gov.ar/parlamentario/sesiones/01-03-1995/00/downloadTac
01-03-1995,ORDINARIA,01,02,https://www.senado.gov.ar/parlamentario/sesiones/01-03-1995/02/downloadTac
22-02-1995,TRIBUNAL DE JUICIO POLITICO,12,60,https://www.senado.gov.ar/parlamentario/sesiones/22-02-1995/60/downloadTac
22-02-1995,ORDINARIA,26,59,https://www.senado.gov.ar/parlamentario/sesiones/22-02-1995/59/downloadTac
22-02-1995,PREPARATORIA,00,01,https://www.senado.gov.ar/parlamentario/sesiones/22-02-1995/01/downloadTac
08-02-1995,ORDINARIA,25,58,https://www.senado.gov.ar/parlamentario/sesiones/08-02-1995/58/downloadTac
02-02-1995,ORDINARIA,24,57,https://www.senado.gov.ar/parlamentario/sesiones/02-02-1995/57/downloadTac
22-12-1994,ORDINARIA,23,56,https://www.senado.gov.ar/parlamentario/sesiones/22-12-1994/56/downloadTac
21-12-1994,ORDINARIA,23,55,https://www.senado.gov.ar/parlamentario/sesiones/21-12-1994/55/downloadTac
15-12-1994,ORDINARIA CONTINUACIÓN,22,54,https://www.senado.gov.ar/parlamentario/sesiones/15-12-1994/54/downloadTac
14-12-1994,ORDINARIA,22,53,https://www.senado.gov.ar/parlamentario/sesiones/14-12-1994/53/downloadTac
07-12-1994,ORDINARIA,21,52,https://www.senado.gov.ar/parlamentario/sesiones/07-12-1994/52/downloadTac
01-12-1994,TRIBUNAL DE JUICIO POLITICO,13,51,https://www.senado.gov.ar/parlamentario/sesiones/01-12-1994/51/downloadTac
01-12-1994,EN MINORÍA,00,50,https://www.senado.gov.ar/parlamentario/sesiones/01-12-1994/50/downloadTac
30-11-1994,ORDINARIA,20,49,https://www.senado.gov.ar/parlamentario/sesiones/30-11-1994/49/downloadTac
24-11-1994,ORDINARIA,19,48,https://www.senado.gov.ar/parlamentario/sesiones/24-11-1994/48/downloadTac
23-11-1994,EN MINORÍA,00,47,https://www.senado.gov.ar/parlamentario/sesiones/23-11-1994/47/downloadTac
17-11-1994,ORDINARIA CONTINUACIÓN,18,46,https://www.senado.gov.ar/parlamentario/sesiones/17-11-1994/46/downloadTac
16-11-1994,ORDINARIA,18,45,https://www.senado.gov.ar/parlamentario/sesiones/16-11-1994/45/downloadTac
10-11-1994,ORDINARIA CONTINUACIÓN,17,44,https://www.senado.gov.ar/parlamentario/sesiones/10-11-1994/44/downloadTac
09-11-1994,ORDINARIA,17,43,https://www.senado.gov.ar/parlamentario/sesiones/09-11-1994/43/downloadTac
02-11-1994,ORDINARIA,16,42,https://www.senado.gov.ar/parlamentario/sesiones/02-11-1994/42/downloadTac
27-10-1994,TRIBUNAL DE JUICIO POLITICO,12,41,https://www.senado.gov.ar/parlamentario/sesiones/27-10-1994/41/downloadTac
26-10-1994,ORDINARIA,15,40,https://www.senado.gov.ar/parlamentario/sesiones/26-10-1994/40/downloadTac
19-10-1994,TRIBUNAL DE JUICIO POLITICO,11,39,https://www.senado.gov.ar/parlamentario/sesiones/19-10-1994/39/downloadTac
19-10-1994,ORDINARIA,14,38,https://www.senado.gov.ar/parlamentario/sesiones/19-10-1994/38/downloadTac
06-10-1994,TRIBUNAL DE JUICIO POLITICO,11,37,https://www.senado.gov.ar/parlamentario/sesiones/06-10-1994/37/downloadTac
05-10-1994,TRIBUNAL DE JUICIO POLITICO,10,35,https://www.senado.gov.ar/parlamentario/sesiones/05-10-1994/35/downloadTac
05-10-1994,ORDINARIA,13,34,https://www.senado.gov.ar/parlamentario/sesiones/05-10-1994/34/downloadTac
05-10-1994,TRIBUNAL DE JUICIO POLITICO,10,36,https://www.senado.gov.ar/parlamentario/sesiones/05-10-1994/36/downloadTac
29-09-1994,ORDINARIA CONTINUACIÓN,12,32,https://www.senado.gov.ar/parlamentario/sesiones/29-09-1994/32/downloadTac
29-09-1994,TRIBUNAL DE JUICIO POLITICO,09,33,https://www.senado.gov.ar/parlamentario/sesiones/29-09-1994/33/downloadTac
28-09-1994,ORDINARIA,12,31,https://www.senado.gov.ar/parlamentario/sesiones/28-09-1994/31/downloadTac
22-09-1994,TRIBUNAL DE JUICIO POLITICO,08,30,https://www.senado.gov.ar/parlamentario/sesiones/22-09-1994/30/downloadTac
21-09-1994,TRIBUNAL DE JUICIO POLITICO,09,28,https://www.senado.gov.ar/parlamentario/sesiones/21-09-1994/28/downloadTac
21-09-1994,ORDINARIA,11,27,https://www.senado.gov.ar/parlamentario/sesiones/21-09-1994/27/downloadTac
21-09-1994,TRIBUNAL DE JUICIO POLITICO,07,29,https://www.senado.gov.ar/parlamentario/sesiones/21-09-1994/29/downloadTac
15-09-1994,TRIBUNAL DE JUICIO POLITICO,08,26,https://www.senado.gov.ar/parlamentario/sesiones/15-09-1994/26/downloadTac
14-09-1994,EN MINORÍA,00,25,https://www.senado.gov.ar/parlamentario/sesiones/14-09-1994/25/downloadTac
07-09-1994,ORDINARIA,10,23,https://www.senado.gov.ar/parlamentario/sesiones/07-09-1994/23/downloadTac
07-09-1994,TRIBUNAL DE JUICIO POLITICO,31,24,https://www.senado.gov.ar/parlamentario/sesiones/07-09-1994/24/downloadTac
01-09-1994,ORDINARIA CONTINUACIÓN,09,22,https://www.senado.gov.ar/parlamentario/sesiones/01-09-1994/22/downloadTac
31-08-1994,ORDINARIA,09,21,https://www.senado.gov.ar/parlamentario/sesiones/31-08-1994/21/downloadTac
11-08-1994,EN MINORÍA,00,20,https://www.senado.gov.ar/parlamentario/sesiones/11-08-1994/20/downloadTac
04-08-1994,ORDINARIA,08,18,https://www.senado.gov.ar/parlamentario/sesiones/04-08-1994/18/downloadTac
04-08-1994,TRIBUNAL DE JUICIO POLITICO,30,19,https://www.senado.gov.ar/parlamentario/sesiones/04-08-1994/19/downloadTac
07-07-1994,ORDINARIA,07,17,https://www.senado.gov.ar/parlamentario/sesiones/07-07-1994/17/downloadTac
07-07-1994,TRIBUNAL DE JUICIO POLITICO,29,16,https://www.senado.gov.ar/parlamentario/sesiones/07-07-1994/16/downloadTac
29-06-1994,ESPECIAL EN MINORÍA,00,15,https://www.senado.gov.ar/parlamentario/sesiones/29-06-1994/15/downloadTac
23-06-1994,ORDINARIA,06,14,https://www.senado.gov.ar/parlamentario/sesiones/23-06-1994/14/downloadTac
16-06-1994,ORDINARIA,05,13,https://www.senado.gov.ar/parlamentario/sesiones/16-06-1994/13/downloadTac
02-06-1994,TRIBUNAL DE JUICIO POLITICO,06,11,https://www.senado.gov.ar/parlamentario/sesiones/02-06-1994/11/downloadTac
02-06-1994,TRIBUNAL DE JUICIO POLITICO,28,10,https://www.senado.gov.ar/parlamentario/sesiones/02-06-1994/10/downloadTac
02-06-1994,ORDINARIA,04,09,https://www.senado.gov.ar/parlamentario/sesiones/02-06-1994/09/downloadTac
02-06-1994,TRIBUNAL DE JUICIO POLITICO,07,12,https://www.senado.gov.ar/parlamentario/sesiones/02-06-1994/12/downloadTac
19-05-1994,TRIBUNAL DE JUICIO POLITICO,27,08,https://www.senado.gov.ar/parlamentario/sesiones/19-05-1994/08/downloadTac
18-05-1994,ORDINARIA,03,06,https://www.senado.gov.ar/parlamentario/sesiones/18-05-1994/06/downloadTac
18-05-1994,TRIBUNAL DE JUICIO POLITICO,27,07,https://www.senado.gov.ar/parlamentario/sesiones/18-05-1994/07/downloadTac
11-05-1994,ORDINARIA,02,05,https://www.senado.gov.ar/parlamentario/sesiones/11-05-1994/05/downloadTac
04-05-1994,TRIBUNAL DE JUICIO POLITICO,26,03,https://www.senado.gov.ar/parlamentario/sesiones/04-05-1994/03/downloadTac
04-05-1994,ORDINARIA,01,02,https://www.senado.gov.ar/parlamentario/sesiones/04-05-1994/02/downloadTac
04-05-1994,TRIBUNAL DE JUICIO POLITICO,05,04,https://www.senado.gov.ar/parlamentario/sesiones/04-05-1994/04/downloadTac
01-05-1994,ASAMBLEA,00,00,https://www.senado.gov.ar/parlamentario/sesiones/01-05-1994/00/downloadTac
27-04-1994,EXTRAORDINARIA,06,80,https://www.senado.gov.ar/parlamentario/sesiones/27-04-1994/80/downloadTac
26-04-1994,PREPARATORIA,00,01,https://www.senado.gov.ar/parlamentario/sesiones/26-04-1994/01/downloadTac
20-04-1994,EXTRAORDINARIA,05,77,https://www.senado.gov.ar/parlamentario/sesiones/20-04-1994/77/downloadTac
20-04-1994,TRIBUNAL DE JUICIO POLITICO,06,79,https://www.senado.gov.ar/parlamentario/sesiones/20-04-1994/79/downloadTac
20-04-1994,TRIBUNAL DE JUICIO POLITICO,04,78,https://www.senado.gov.ar/parlamentario/sesiones/20-04-1994/78/downloadTac
13-04-1994,EN MINORÍA,00,76,https://www.senado.gov.ar/parlamentario/sesiones/13-04-1994/76/downloadTac
15-03-1994,EXTRAORDINARIA,04,75,https://www.senado.gov.ar/parlamentario/sesiones/15-03-1994/75/downloadTac
02-03-1994,EN MINORÍA,00,74,https://www.senado.gov.ar/parlamentario/sesiones/02-03-1994/74/downloadTac
23-02-1994,EXTRAORDINARIA,3,72,https://www.senado.gov.ar/parlamentario/sesiones/23-02-1994/72/downloadTac
23-02-1994,TRIBUNAL DE JUICIO POLITICO,25,73,https://www.senado.gov.ar/parlamentario/sesiones/23-02-1994/73/downloadTac
16-02-1994,EXTRAORDINARIA,02,71,https://www.senado.gov.ar/parlamentario/sesiones/16-02-1994/71/downloadTac
09-02-1994,EXTRAORDINARIA,1,70,https://www.senado.gov.ar/parlamentario/sesiones/09-02-1994/70/downloadTac
29-12-1993,ORDINARIA,28,69,https://www.senado.gov.ar/parlamentario/sesiones/29-12-1993/69/downloadTac
28-12-1993,ESPECIAL,27,68,https://www.senado.gov.ar/parlamentario/sesiones/28-12-1993/68/downloadTac
23-12-1993,ORDINARIA CONTINUACIÓN,26,67,https://www.senado.gov.ar/parlamentario/sesiones/23-12-1993/67/downloadTac
22-12-1993,ORDINARIA,26,66,https://www.senado.gov.ar/parlamentario/sesiones/22-12-1993/66/downloadTac
16-12-1993,TRIBUNAL DE JUICIO POLITICO,24,64,https://www.senado.gov.ar/parlamentario/sesiones/16-12-1993/64/downloadTac
16-12-1993,ESPECIAL,25,65,https://www.senado.gov.ar/parlamentario/sesiones/16-12-1993/65/downloadTac
15-12-1993,TRIBUNAL DE JUICIO POLITICO,03,62,https://www.senado.gov.ar/parlamentario/sesiones/15-12-1993/62/downloadTac
15-12-1993,ORDINARIA,24,63,https://www.senado.gov.ar/parlamentario/sesiones/15-12-1993/63/downloadTac
15-12-1993,TRIBUNAL DE JUICIO POLITICO,05,60,https://www.senado.gov.ar/parlamentario/sesiones/15-12-1993/60/downloadTac
15-12-1993,TRIBUNAL DE JUICIO POLITICO,23,61,https://www.senado.gov.ar/parlamentario/sesiones/15-12-1993/61/downloadTac
02-12-1993,TRIBUNAL DE JUICIO POLITICO,22,59,https://www.senado.gov.ar/parlamentario/sesiones/02-12-1993/59/downloadTac
01-12-1993,ORDINARIA,23,58,https://www.senado.gov.ar/parlamentario/sesiones/01-12-1993/58/downloadTac
30-11-1993,TRIBUNAL DE JUICIO POLITICO,21,57,https://www.senado.gov.ar/parlamentario/sesiones/30-11-1993/57/downloadTac
25-11-1993,TRIBUNAL DE JUICIO POLITICO,20,56,https://www.senado.gov.ar/parlamentario/sesiones/25-11-1993/56/downloadTac
24-11-1993,TRIBUNAL DE JUICIO POLITICO,19,54,https://www.senado.gov.ar/parlamentario/sesiones/24-11-1993/54/downloadTac
24-11-1993,TRIBUNAL DE JUICIO POLITICO,04,53,https://www.senado.gov.ar/parlamentario/sesiones/24-11-1993/53/downloadTac
24-11-1993,ORDINARIA,20,55,https://www.senado.gov.ar/parlamentario/sesiones/24-11-1993/55/downloadTac
24-11-1993,TRIBUNAL DE JUICIO POLITICO,02,52,https://www.senado.gov.ar/parlamentario/sesiones/24-11-1993/52/downloadTac
23-11-1993,TRIBUNAL DE JUICIO POLITICO,18,51,https://www.senado.gov.ar/parlamentario/sesiones/23-11-1993/51/downloadTac
16-11-1993,TRIBUNAL DE JUICIO POLITICO,17,50,https://www.senado.gov.ar/parlamentario/sesiones/16-11-1993/50/downloadTac
10-11-1993,ORDINARIA,19,48,https://www.senado.gov.ar/parlamentario/sesiones/10-11-1993/48/downloadTac
10-11-1993,TRIBUNAL DE JUICIO POLITICO,16,49,https://www.senado.gov.ar/parlamentario/sesiones/10-11-1993/49/downloadTac
09-11-1993,TRIBUNAL DE JUICIO POLITICO,15,47,https://www.senado.gov.ar/parlamentario/sesiones/09-11-1993/47/downloadTac
04-11-1993,TRIBUNAL DE JUICIO POLITICO,14,46,https://www.senado.gov.ar/parlamentario/sesiones/04-11-1993/46/downloadTac
03-11-1993,ORDINARIA,18,45,https://www.senado.gov.ar/parlamentario/sesiones/03-11-1993/45/downloadTac
21-10-1993,ORDINARIA CONTINUACIÓN,17,44,https://www.senado.gov.ar/parlamentario/sesiones/21-10-1993/44/downloadTac
20-10-1993,ORDINARIA CONTINUACIÓN,17,43,https://www.senado.gov.ar/parlamentario/sesiones/20-10-1993/43/downloadTac
19-10-1993,TRIBUNAL DE JUICIO POLITICO,13,42,https://www.senado.gov.ar/parlamentario/sesiones/19-10-1993/42/downloadTac
13-10-1993,ORDINARIA CONTINUACIÓN,17,41,https://www.senado.gov.ar/parlamentario/sesiones/13-10-1993/41/downloadTac
06-10-1993,ORDINARIA,19,40,https://www.senado.gov.ar/parlamentario/sesiones/06-10-1993/40/downloadTac
22-09-1993,ORDINARIA,18,37,https://www.senado.gov.ar/parlamentario/sesiones/22-09-1993/37/downloadTac
22-09-1993,TRIBUNAL DE JUICIO POLITICO,03,39,https://www.senado.gov.ar/parlamentario/sesiones/22-09-1993/39/downloadTac
22-09-1993,TRIBUNAL DE JUICIO POLITICO,12,38,https://www.senado.gov.ar/parlamentario/sesiones/22-09-1993/38/downloadTac
09-09-1993,ORDINARIA CONTINUACIÓN,17,36,https://www.senado.gov.ar/parlamentario/sesiones/09-09-1993/36/downloadTac
08-09-1993,ESPECIAL CONTINUACIÓN,17,35,https://www.senado.gov.ar/parlamentario/sesiones/08-09-1993/35/downloadTac
07-09-1993,ORDINARIA,17,34,https://www.senado.gov.ar/parlamentario/sesiones/07-09-1993/34/downloadTac
01-09-1993,ORDINARIA,16,32,https://www.senado.gov.ar/parlamentario/sesiones/01-09-1993/32/downloadTac
01-09-1993,TRIBUNAL DE JUICIO POLITICO,11,33,https://www.senado.gov.ar/parlamentario/sesiones/01-09-1993/33/downloadTac
25-08-1993,ORDINARIA,15,31,https://www.senado.gov.ar/parlamentario/sesiones/25-08-1993/31/downloadTac
11-08-1993,ORDINARIA,14,30,https://www.senado.gov.ar/parlamentario/sesiones/11-08-1993/30/downloadTac
11-08-1993,TRIBUNAL DE JUICIO POLITICO,02,29,https://www.senado.gov.ar/parlamentario/sesiones/11-08-1993/29/downloadTac
04-08-1993,TRIBUNAL DE JUICIO POLITICO,10,28,https://www.senado.gov.ar/parlamentario/sesiones/04-08-1993/28/downloadTac
04-08-1993,ORDINARIA,13,27,https://www.senado.gov.ar/parlamentario/sesiones/04-08-1993/27/downloadTac
28-07-1993,ORDINARIA,12,26,https://www.senado.gov.ar/parlamentario/sesiones/28-07-1993/26/downloadTac
07-07-1993,ORDINARIA,11,25,https://www.senado.gov.ar/parlamentario/sesiones/07-07-1993/25/downloadTac
01-07-1993,ORDINARIA CONTINUACIÓN,10,24,https://www.senado.gov.ar/parlamentario/sesiones/01-07-1993/24/downloadTac
